sellerfeedbackscore,increment_residual,residual,bidcount,ispolice
6.4723462945009,0.5787507086079903,"[0.5298563889488546, 0.22662050264262074, 0.17469951725155936, 0.13082202106196072, 0.03601188460068172, -0.39110892635940486, -0.5182397648815915, -0.7245118011269489, -1.3636940893883653]",9,1.0
8.031710375322042,-0.06577589724019778,"[-0.10418637839690298, -0.14360831208787325, -0.19750590737711218, -0.2960346351935232, -0.5754037795433595, -0.6568678740543887, -0.8733207714410565, -1.3066253531896614, -1.7445993287467707]",9,1.0
7.213031659834869,0.6424173021425754,"[0.5923794173629399, 0.26820399046337473, 0.0823355496802815, 0.02101999317156672, -0.08664919435531132, -0.11265956419325174, -0.15354382309227368, -0.497816471955541, -1.2477010544551166]",9,1.0
4.912654885736052,0.6886480339901493,"[0.6377675796062725, 0.39005102107260897, 0.1254057470080136, -0.059753567514402195, -0.35446017526650814, -0.6671455940914308, -0.8443043692762671, -0.9877043481934378, -1.4192414634859152]",9,1.0
4.653960350157523,0.8461540837454017,"[0.7923260927474911, 0.5729459776054895, 0.41361243775734097, 0.027104840279312925, -0.055943456932531554, -0.0662620860380817, -0.3308861863511865, -0.5444248389967654, -0.6326259442846591]",9,1.0
4.564348191467836,0.5263890065188641,"[0.47842062666271573, 0.2852725461539383, -0.261213256645811, -0.3593486722062349, -0.45477136483280617, -0.49247885837352845, -0.6274694435273984, -0.7757407216985392, -0.855797360242518]",9,1.0
7.0587581525186645,0.6222528767316111,"[0.5725792844434154, 0.5248005655066013, 0.13664406654021083, 0.07134852288389953, -0.3529256594955564, -0.5066872061626303, -0.5915047958629125, -0.6358824621903956, -0.7972757713597337]",9,1.0
7.589162312923845,1.0858267341967862,"[1.027285417123677, 0.9018172189336099, 0.10880336833126758, -0.2445914357933295, -0.639251804425181, -0.7058977705371359, -0.7187737146690878, -0.7609074140830503, -1.0040078978105291]",9,1.0
3.2188758248682006,0.3417490793938463,"[0.29694087031498007, -0.10300970713802127, -0.18156966943081582, -0.2001413184058028, -0.20560178437409837, -0.3169548510547658, -0.3327414895837644, -0.3438637915014229, -0.7649134200144823]",9,1.0
5.6131281063880705,0.5458232385823066,"[0.49751272742337604, 0.07119943378058002, -0.11768288415187678, -0.1611184696114553, -0.2901841578431911, -0.40651247103325955, -0.5729874701271106, -0.9030030145977932, -1.3130365783893534]",9,1.0
6.09807428216624,0.5639693922011676,"[0.5153377905022245, -0.293415287147554, -0.2960163214842632, -0.31134472763589405, -0.5054435815387732, -0.8890872141692014, -0.9216513905836498, -1.1919470815775712, -1.46669905691359]",9,1.0
6.865891074883438,0.5472939464479429,"[0.4989574703824368, 0.23032546961032013, -0.015508016289479287, -0.07377866756303253, -0.08969682771597604, -0.35106851082967105, -0.6427448135763116, -0.8952927049099739, -1.0055306465695795]",9,1.0
6.902742737158593,1.088860134522893,"[1.0302573997653446, 0.27956897125444835, 0.053989911384725975, -0.1210698641920474, -0.2811655850623316, -0.3098909240270225, -0.41064245318021053, -0.437119966265496, -0.6962676133625941]",9,1.0
6.070737728002491,0.06132179820807132,"[0.021001003279694674, -0.07507246789438599, -0.4928538003324282, -0.5243420474272177, -0.68639996968986, -0.725878937179524, -1.0337074473657786, -1.2134368068303998, -1.770241408499886]",9,1.0
8.026906100572035,0.7241172001246957,"[0.672583360445735, 0.2025680726988362, 0.15820297831576496, -0.0884476237182843, -0.43068909286511475, -0.5583078119072702, -0.7292874097938152, -1.0475144247605839, -1.6857009352621624]",9,1.0
6.748759547491679,0.09342227465607655,"[0.05260684243542885, 0.013601821675760406, -0.37044473732848254, -0.6536122992826101, -0.6605824515110191, -0.6896379594758311, -1.0552398681105304, -1.2437965362503416, -1.2909715450879662]",9,1.0
7.528331766707247,1.1113792831503733,"[1.0523192216864885, 0.648291893660816, -0.18093418581963006, -0.20937484301567055, -0.3524438670692298, -0.3791140189514128, -0.4318636434197603, -0.7265939552761249, -0.9474478437353395]",9,1.0
6.1224928095143865,0.37746058764705653,"[0.33205391168963677, 0.25228494252525296, -0.04566263037515622, -0.11164186935462717, -0.27623028458400417, -0.3718125055814791, -0.718661108744981, -1.109722033433791, -1.507289276942637]",9,1.0
6.118097198041348,0.5766945413550205,"[0.5278368300412356, -0.3386780418590903, -0.5056552541327649, -0.7249203427783825, -0.7428746852746404, -0.7968800052845637, -0.8810665300965719, -0.9125094968454216, -1.2613415311985645]",9,1.0
6.133398042996649,0.2745937060999133,"[0.2308943671437989, -0.2352171315075387, -0.35869879005003213, -0.4669568196096472, -0.6209197000724007, -0.7568557318580157, -0.9053636445857796, -0.9115349937332831, -1.1706856081436912]",9,1.0
5.958424693029782,0.6623398823260909,"[0.6119401590995973, -0.0831209583901118, -0.10613735624264195, -0.3109191744328983, -0.4612389126379597, -0.6490907926330616, -0.7534844590363526, -0.9802186132928432, -1.2371459131808629]",9,1.0
5.652489180268651,0.45580214625162574,"[0.4090611811813493, 0.322496551692319, 0.2947557336041126, 0.16204293399769482, -0.22176213750504825, -0.6074263349017774, -0.7082229836736926, -0.8710314345088239, -1.260450643393145]",9,1.0
6.895682697747867,0.25067956011082176,"[0.2073698785131824, 0.0972714467986816, -0.23305246814557162, -0.24987223033269393, -0.37133567504164317, -0.5502004603900549, -0.5814058143598122, -0.6231211894553973, -1.0358930879446362]",9,1.0
4.859812404361672,0.4189783289404095,"[0.372868200082496, 0.35916623050765806, 0.2229860333751298, -0.28405588723135233, -0.46551414163160265, -0.5612824243922825, -1.1795799332520538, -1.2045540622249367, -1.3620795270820674]",9,1.0
3.6375861597263857,0.5183520060196789,"[0.4705245846662469, 0.402306623982603, -0.39659919996015086, -0.40079631726788323, -0.5259610794716123, -0.6277068677893928, -0.6445769546648763, -0.6724889993565099, -1.5061860044953699]",9,1.0
5.934894195619588,0.3703230043701645,"[0.3250364313404351, 0.20497635455518332, 0.1795450749933049, 0.17789460284537312, -0.032587792491938994, -0.21167052978473497, -0.26080818986274473, -0.6169008712819408, -0.6834165558217167]",9,1.0
6.655440350367647,0.47226512350767,"[0.4252400248256625, -0.3515546254323409, -0.5048838316186259, -0.510566746784358, -0.796470915548226, -0.8053104931929411, -0.8452670068221693, -1.0314870657857105, -1.1830627932072084]",9,1.0
6.784457062637643,0.4827220847751007,"[0.43551583507276664, 0.31772304543624824, 0.2898444573607765, 0.030075566418916788, -0.2530903201821049, -0.2685951316385149, -0.3906670510986156, -0.7497989792934864, -1.2018459746551664]",9,1.0
7.620705086838262,-0.05607573389747905,"[-0.09462930684487814, -0.2194845647730886, -0.2586790816264099, -0.5771518742576397, -0.5889881983945882, -0.646512863084252, -0.7674052162869942, -1.1054082907432945, -1.1887775488386207]",9,1.0
1.9459101490553132,0.46978721495986375,"[0.4228049654458225, 0.18823505452785522, -0.014563652214360845, -0.05165042838986894, -0.3143457543684401, -0.5715516014119002, -0.599192536538067, -0.7475090532550992, -2.8713389461186556]",9,1.0
9.487024917706549,0.5647842715590853,"[0.516138213771245, 0.2990848417250539, 0.20147468226906418, 0.028707936910617293, -0.23905731836151264, -0.47137065897921215, -0.682306147890926, -0.7624901363174885, -0.8618132322476848]",9,1.0
9.487024917706549,0.5619806452147313,"[0.5133843108314335, 0.0981921170129052, -0.11478191821893546, -0.4765723314352797, -0.5122747356935815, -0.5406872721312497, -0.6678271531841192, -0.7092949155303072, -0.7367005672017108]",9,1.0
7.064759027791802,0.7837699628636501,"[0.7311236418191984, 0.4537956153433826, 0.12479975935052734, -0.16018461471919063, -0.3480292450268838, -0.878161632603766, -0.8789786515171454, -0.9160934308072168, -1.1954900725709412]",9,1.0
5.602118820879701,0.5899904678280179,"[0.5408956752387395, 0.35861676046461616, 0.15331451547058578, -0.0886734601188428, -0.19971693707408153, -0.32312742301178254, -0.38759995282429605, -0.7548716066443368, -1.4535046970693015]",9,1.0
4.912654885736052,1.0946263757312185,"[1.0359067695322528, 0.5381617204674778, 0.4356838027403171, 0.05816977509562693, -0.1999150950869331, -0.40098573024996453, -0.6233631783964657, -0.9950764023049816, -1.1230388108265217]",9,1.0
5.8916442118257715,1.1524195526586327,"[1.0925197830331368, 0.0010663545177799771, -0.11706472824195918, -0.40095494086841077, -0.9428032423863911, -1.6864108325272364]",6,1.0
8.182559264068663,0.42466019524098253,"[0.37845315334004415, -0.16835310985537116, -0.47156425351973574, -0.7051419341655432, -0.9029779545449116, -1.1689168093668028]",6,1.0
5.176149732573829,0.325083243078243,"[0.2805522353207916, 0.024327493184493676, -0.33065378901973486, -0.35565787734517995, -0.4989538621206554, -0.8490220729580291]",6,1.0
5.293304824724492,0.5418654937827633,"[0.49362480390195745, -0.5975075046362543, -1.0029025825367266, -1.3036023669471593, -1.4070108088825513, -1.6781674168662157]",6,1.0
10.753805903787349,0.3788407237962005,"[0.3334107963496516, 0.14518115705586215, -0.43332467863953616, -0.715312277993922, -0.937431772118842, -1.2499388647941536]",6,1.0
10.753805903787349,0.28332284522275764,"[0.23948059166722907, -0.14148562093313272, -0.27845393248631234, -0.4965136788278947, -0.541586224327274, -0.6648703395412096]",6,1.0
6.7464121285733745,1.1397738679710654,"[1.080133696587119, 0.13463719791450124, 0.0616459728201143, 0.035284354499533876, -0.4381900938808061, -0.5423030458332458]",6,1.0
4.110873864173311,0.0004962940938180171,"[-0.03890069662421913, -0.09811964031163756, -0.48127225044940686, -0.5714125518999714, -0.9431284224763334, -0.9729424785074221]",6,1.0
2.302585092994046,-0.10312008108955545,"[-0.14098384282280463, -0.16743214719988408, -0.31460447011166826, -0.508449000995586, -0.5389618558988106, -0.8586752530854291]",6,1.0
7.304515946460155,0.9132956821655105,"[0.8581750620191562, 0.6614059010906268, 0.21576975421029482, -0.11644420705617275, -0.539112176088446, -1.070124168679207]",6,1.0
7.304515946460155,0.7729007067644769,"[0.7204583607883761, 0.6821588203516338, 0.0776309246464128, -0.8165302347677359, -0.8286946503823558, -1.1323636608739145]",6,1.0
3.5263605246161616,0.0858848087433019,"[0.045185962801030155, -0.15853425810045646, -0.35764583698424973, -0.8784850673154752, -0.9408718947591385, -1.2540723161839793]",6,1.0
8.155362120328135,0.6689723972264955,"[0.6184517904014114, 0.13496547435714878, 0.05704553164363235, -0.6442100425957518, -0.7727164924760181, -1.0961023784672599]",6,1.0
7.412160334945206,0.548924317645908,"[0.5005590457413281, 0.4641757799273094, -0.205939781296166, -0.4966327946603459, -0.5080830487886414, -1.5225116838102188]",6,1.0
5.768320995793772,0.09997838873673892,"[0.059061329083021974, -0.3879038352501215, -0.47702280334923447, -0.49689006428207144, -1.2898614600625224, -1.629499075519522]",6,1.0
6.606935861605327,0.3837021016205267,"[0.3381902006545021, 0.18762129376123593, -0.2059143890526919, -0.26546311717051396, -0.7910460849052411, -0.954257550926744]",6,1.0
6.669498089857879,0.8619909595744829,"[0.8078600197841304, 0.32715669448911067, -0.27824002863580377, -0.44956169948646446, -0.5350653738140403, -0.6044320667860099]",6,1.0
6.410174881966167,0.342669429210947,"[0.29784587327129436, -0.21295717139686637, -0.3617772342699822, -0.49532480143956703, -0.6136417651659644, -0.9841786961838317]",6,1.0
2.6390573296152584,0.5547615956621242,"[0.5062931204226213, 0.04650424276019399, -0.052918906769631735, -0.4177890415191668, -0.8277010854340161, -1.3318149158715462]",6,1.0
6.61046362201656,0.5999312462547571,"[0.5506586445017247, 0.041395500969613475, -0.12404440842308617, -0.17509635581764738, -0.6115124852203617, -0.9921626462164432]",6,1.0
4.6443908991413725,0.5707719700917585,"[0.522019591905441, 0.060302950389702126, -0.2171919804174009, -0.8356298547349688, -1.269964343840428, -1.2812554088227794]",6,1.0
1.3862943611198906,-0.1623450783039479,"[-0.1993553138444931, -0.9116188796489901, -1.0674752094846776, -1.312832470127376, -1.3616692982512124, -1.5120569506482993]",6,1.0
4.060443010546419,0.20071362870322337,"[0.15820926236484756, -0.007179907204494129, -0.2234384548112982, -0.5014238256202268, -0.7317737992354068, -1.4517136882939066]",6,1.0
7.789868559054706,0.7324554061342289,"[0.6807670907066913, 0.4530677694622218, 0.38687078083390347, 0.01905673636858085, -0.386183995962166, -0.6219298441753861]",6,1.0
7.6290038896529575,0.3015011001514382,"[0.25736005901884584, 0.16441623355340185, -0.38120756124878247, -0.49012428157745713, -1.312701974569569, -1.4119483615229704]",6,1.0
5.4638318050256105,0.4983265443146655,"[0.45084899591203625, -4.5961071727051994e-05, -0.7229354265324743, -0.8786623179671292, -0.973471362175601, -1.2472497820644681]",6,1.0
5.627621113690637,0.02351934022335961,"[-0.01622524875019621, -0.29912695633130115, -0.30810660816753643, -0.6086482051259432, -0.654319799716077, -0.6783291360471918]",6,1.0
5.017279836814924,-0.048594623489197186,"[-0.0872588587037843, -0.17544993959945399, -0.2620527924380929, -0.6343320087874641, -0.8554295975421001, -0.8633267952912558]",6,1.0
3.8918202981106265,0.7107121896824568,"[0.6594259958284001, 0.5018897214191935, -0.8586917917707321, -0.8762941408442808, -0.956889810875444, -1.57064910279565]",6,1.0
4.983606621708336,0.460893334238518,"[0.4140646394397143, -0.24671584927714235, -0.9386182366043903, -1.0937259763214682, -1.1271280709299072, -1.8148761618375917]",6,1.0
6.401917196727186,0.6826196490725709,"[0.631849645047769, 0.2266147828287517, -0.03781195534344589, -0.36072338254491554, -0.8399625814854282, -1.4756322631892873]",6,1.0
9.803145478962218,0.5704873264483852,"[0.5217400064217121, -0.0669372082736987, -0.23771792620348617, -0.43328702982260286, -0.6108880349083193, -1.0024549458286578]",6,1.0
3.828641396489095,0.2649285899646346,"[0.22138706406193942, -0.02345724030872476, -0.6979770453634153, -0.7475455684291976, -0.8448998540716035, -1.2332743383821116]",6,1.0
6.862757913051401,0.7014116793968332,"[0.6502967979864462, -0.2514594453610578, -0.4233861658065192, -0.4595405598587714, -0.6171614725306205, -0.6645563373737028]",6,1.0
7.480992162869525,-0.08175442195991417,"[-0.11993016868635487, -0.14463420349056705, -0.197660104154876, -0.3441069602013949, -0.596750127617072, -0.6904788126651343]",6,1.0
9.481255893085342,0.2527518083887266,"[0.20940846985426592, -0.27634677831836796, -0.2936589514081314, -0.6803201396790447, -0.7579604493655487, -1.705782925345753]",6,1.0
9.568023907115768,0.16968696150135035,"[0.12767665366677244, -0.27897503224868825, -0.368859244055459, -0.6215734536112636, -1.0238228821054502, -1.142673652643977]",6,1.0
9.487024917706549,0.5308881075503763,"[0.48284068408568204, 0.2956514168897173, 0.06774554047324077, -0.11444227938885215, -0.7328198134755822, -0.7699310598861406]",6,1.0
7.805882040228622,0.652099368254235,"[0.6018858733411249, -0.3006488233760326, -0.6717042544739791, -0.7340399983631134, -0.788086264197214, -1.096695957859331]",6,1.0
6.194405391104673,0.4090979855212165,"[0.3631560127057833, -0.306278258926318, -0.6603283061744329, -0.673433857581003, -0.7174896797566559, -0.808113778529699]",6,1.0
8.033999530910515,1.0058685886383532,"[0.948930299549164, 0.12237271685131001, 0.06085789957260668, -0.5078822592651491, -1.1210016828999214, -1.2107939290316194]",6,1.0
6.33682573114644,-0.08829366184708404,"[-0.1263736919247454, -0.45217753997535615, -0.5592252834554602, -0.713766331451033, -0.9084179502114501, -1.0591434319040498]",6,1.0
8.41027590907016,0.614233473555736,"[0.5647042185880178, 0.3539271834533788, 0.3140545560841911, -0.07644991322814515, -0.13901662520092234, -0.6875819974011501]",6,1.0
5.820082930352362,0.4312720520517131,"[0.3849520398412241, -0.499688556033024, -0.6108360888902126, -1.1454905630764405, -1.209193271446906, -1.9541571171909256]",6,1.0
10.693511775638694,0.7779859736443168,"[0.7254482668419149, 0.31370626749557956, -0.28671034932839273, -0.46970767722214196, -0.6390683273631073, -0.71350652177557]",6,1.0
5.659482215759621,1.2511013681131433,"[1.1891494845547008, 0.9261405491622543, -0.08221726115063094, -0.2882341459935952, -0.3104144901451664, -0.7608812454357403]",6,1.0
5.877735781779639,1.0599519200676717,"[1.0019327022726001, 0.4428605634527635, 0.09790125167660413, -0.3205065660536909, -0.3668569117503346, -1.6143515794948262]",6,1.0
5.758901773877281,0.7511912423918359,"[0.6991546058539868, 0.595900554233656, 0.2076216280063059, 0.03673659344802044, -0.32268787239811114, -1.420628421798443]",6,1.0
6.1882641230825906,0.20332201590297555,"[0.1607759047966557, -0.33745981281333987, -0.5892044798309728, -0.6753989835335972, -0.9194315209165793, -1.0655854040998638]",6,1.0
7.809135398120539,0.4246052770567027,"[0.37839917261128675, -0.4110662384666251, -0.6709124049702859, -0.7100874834188895, -0.731865387500368, -0.9436515925135118]",6,1.0
8.27614021955846,0.641525543895014,"[0.5915038109217555, -0.20228520076416417, -0.3094429073437022, -0.7172707360574888, -1.2389525702055406, -1.3657783864155544]",6,1.0
6.049733455231958,0.5068107966702069,"[0.4591852512516331, 0.3628481232103763, -0.16530636794320125, -0.20179557735110182, -0.882613352796632, -1.0123918734920765]",6,1.0
4.543294782270004,0.7276521054833562,"[0.6760528179488279, 0.21450030239554707, 0.12294395600000763, -0.4678003486816167, -0.46980588430513004, -0.6625303720777803]",6,1.0
4.30406509320417,-0.009522637320508176,"[-0.04876915076701249, -0.27512993133612423, -0.34024133081855523, -0.3690757047301646, -0.6228716843679211, -0.9165408126774319]",6,1.0
1.0986122886681098,0.16035023367540163,"[0.11848770049874846, -0.2163510212888952, -0.4647030098616363, -0.5110525867490454, -1.0360995336847276, -1.3850197236331754]",6,1.0
5.420534999272286,0.3584609844671157,"[0.313373471692338, -0.23545731674471168, -0.4796680741699749, -0.7596720730532003, -1.0610898339937718, -1.2175035950158806]",6,1.0
6.492239835020471,0.4000563601768067,"[0.3542678590067831, -0.01120202276040938, -0.4704135876316842, -0.521388298560586, -0.5926742313394733, -1.5715647527034633]",6,1.0
5.267858159063328,-0.0035629244936699056,"[-0.042898891127895966, -0.14583012309556614, -0.14987163041080448, -0.21901984084339948, -0.9685761019412003, -1.3239675155043495]",6,1.0
3.4657359027997265,0.36592525070088694,"[0.3207125563933722, 0.07098370283601035, 0.059910457598365274, -0.0016920951291978792, -0.43565649813619023, -0.9240414847274423]",6,1.0
4.700480365792417,0.523719637735844,"[0.47579810948329704, 0.15678742580617444, 0.06380484498072436, -0.4546540833398688, -0.7589561042330949, -1.1965489859916545]",6,1.0
6.823286122355687,0.5161606004917596,"[0.4683715597839142, 0.29367191184413555, -0.2080076090722658, -0.2259242030342797, -0.4679118404535485, -0.8599867124411296]",6,1.0
6.882437470997846,0.534354492014051,"[0.4862461022750712, 0.26844059439501705, -0.7084053666756257, -0.9702605720344917, -1.0382938053125685, -1.2390940351881279]",6,1.0
4.007333185232471,0.5638908248859457,"[0.5152606168152866, -0.18595683969078802, -0.3710221773284721, -0.8272761348907722, -0.9017701800271138, -1.3985613865486024]",6,1.0
6.093569770045136,0.007922979683207154,"[-0.031585862538580534, -0.23904859432518633, -0.41029365403157103, -0.45607831823558437, -0.5049020075791016, -0.7620382625993942]",6,1.0
10.753805903787349,-0.09473958755443868,"[-0.13272546505215332, -0.20447060382235677, -0.22368832170465172, -0.29244964031347254, -0.4923025507896594, -0.8612729808691535]",6,1.0
6.061456918928017,1.170659369801703,"[1.1103838128645276, 0.8295529994915802, -0.3168159503817012, -0.8140962727482325, -0.8733478241042762, -2.169765148454278]",6,1.0
9.481255893085342,0.41912471232414567,"[0.37301208861278373, 0.34313560543206073, 0.2872891583514388, -0.09365982668488271, -0.35594103965575663, -0.6842633631668216]",6,1.0
5.003946305945459,1.092209656936153,"[1.0335390527136854, -0.14976561989956594, -0.32042879612430886, -0.585083594988623, -1.4314322180449208, -1.5517482722768012]",6,1.0
6.570882962339584,0.4470202906742497,"[0.4004303596673272, -0.05801598434181926, -0.30797417654139714, -0.3814983671131716, -0.8982871097581013, -1.1542446822038674]",6,1.0
4.9487598903781675,0.2930347297448136,"[0.24903304326757159, 0.08356586607452254, -0.18192539645291822, -0.36482044081308423, -0.5081822772907195, -0.8991352957455094]",6,1.0
7.7142311448490855,0.11329174242956686,"[0.07216767942004915, -0.0035878378137895184, -0.12515430862338406, -0.4268312311084211, -1.0872715352365225, -1.7252554261638153]",6,1.0
2.1972245773362196,0.1210166430388136,"[0.07977208137304798, -0.297826781192421, -0.3642027405651409, -0.40677543312538983, -0.5469199516442683, -1.1953979259774639]",6,1.0
5.509388336627977,0.12130176696909903,"[0.08005275228289643, -0.29127584943888557, -0.6428719920547386, -0.6983534114180204, -1.1102747402062834, -1.3780187757414797]",6,1.0
4.653960350157523,0.507890921085713,"[0.4602465094962337, -0.40507356387628785, -0.5877407009802968, -0.7512330627242676, -0.8523334612051132, -2.0357864718834495]",6,1.0
5.605802066295998,0.34291639047177414,"[0.29808871575516777, 0.2239235814454596, 0.11169841087967963, -0.5371051810627241, -0.9583752087637702, -1.0087315882200845]",6,1.0
3.091042453358316,0.7454109566142569,"[0.6934819618945002, 0.3304260746454628, -0.1330434972459194, -0.16554986516524062, -0.18715164592616407, -0.6113355840088841]",6,1.0
10.753805903787349,0.3230370623167183,"[0.2785399967952386, 0.04797162948997996, -0.2463687261107188, -0.2757979974875696, -0.8413832094302425, -0.9629974726373549]",6,1.0
10.753805903787349,0.7054909307695868,"[0.6543009619149871, 0.6141028377187301, 0.25486166780082403, 0.184251660457519, -0.5464241678252417, -0.7971840117952371]",6,1.0
10.753805903787349,1.0091214528845631,"[0.9521185469934332, -0.23929298306270222, -0.23999741849312867, -0.7710132394755695, -1.5722328393359073, -1.7641842037055204]",6,1.0
10.753805903787349,0.23428414852837937,"[0.19124003276766172, -0.3234425443387171, -0.37802479266511924, -0.5166142813675719, -0.9347549313007686, -1.0627268157875214]",6,1.0
12.689765831250803,0.9578360684271847,"[0.9018460237722852, 0.25237149251880997, 0.05996373480013539, -0.12442134674419747, -0.64744011429495, -2.2465600486731185]",6,1.0
2.0794415416798357,0.7706724539765163,"[0.7182718539620874, -0.4149474974475501, -0.48209977104582474, -0.7178335479318975, -0.9844400359535654, -1.711406012196811]",6,1.0
0.6931471805599453,1.0373369455505954,"[0.9797714234975319, 0.9241762705475143, -0.2241666968227185, -0.7175578875310457, -0.8472147356627611, -0.9073006872756826]",6,1.0
5.910796644040528,0.3386645573451934,"[0.29390775317460244, 0.017176318860685047, -0.3750894122444837, -0.556391299164464, -0.8155817724114696, -1.020000346382546]",6,1.0
13.293416061617572,0.7562549172433632,"[0.7041238521345804, -0.25317520605408983, -0.30353355154668193, -0.6268139266007706, -1.0774784421596908, -1.0904097348440658]",6,1.0
9.481255893085342,-0.13624242249143326,"[-0.1736267959897952, -0.28853451934375507, -0.3555027869962454, -0.3677965653038884, -0.9182609071556934, -0.9184618633354038]",6,1.0
6.778784897685177,0.4923059741449154,"[0.44493323755744674, -0.24299054654594843, -0.4515394934929471, -0.69524302792662, -0.8143152909140072, -1.0021862180278656]",6,1.0
5.545177444479562,0.3995186628859839,"[0.35373927619165746, 0.22174698972782036, -0.12695281252924906, -0.24570297708866073, -0.5649923069061414, -1.1061964681266296]",6,1.0
6.056784013228625,0.49911792948565864,"[0.45162659097079816, 0.29654218114228137, -0.0991911876667056, -0.29301331859597296, -0.9690377719212809, -1.233310194054056]",6,1.0
6.9726062513017535,0.6350105674047043,"[0.585106720021852, 0.5046129235996779, -0.2880658425714497, -0.5502981278392652, -0.5973850815832955, -0.7981638704403146]",6,1.0
4.330733340286331,-0.062414321606082734,"[-0.10087434047012778, -0.415611587894134, -0.751216002860285, -0.7584366317588469, -0.847971149594893, -1.405809152540394]",6,1.0
6.954638864880987,0.14281965306817887,"[0.10123345589032545, -0.27733413268593654, -0.6550425429737099, -0.6753236185867953, -0.7925288051420537, -0.8335136126130898]",6,1.0
5.288267030694535,1.2231244987934364,"[1.1617591395562825, 0.3061291798579829, -0.6251006917385606, -0.9918578557937185, -1.1512238211129666, -1.249614275647718]",6,1.0
6.242223265455165,0.3107849792341701,"[0.2664907328863425, 0.15778444134026862, -0.23369065036427866, -0.29889943396233104, -0.38092130351278763]",5,1.0
5.69035945432406,-0.15387920085565615,"[-0.19101042813990468, -0.19206510025255202, -0.2882183134483067, -0.5744739445545073, -0.76075172561651]",5,1.0
6.0330862217988015,0.0793621204935514,"[0.038763946089529766, 0.012350968397177864, -0.5330191098525243, -0.6799549493471457, -0.9966186651712005]",5,1.0
6.1675164908883415,0.3954495863908062,"[0.3497391294532275, -0.1845223149958004, -0.1875034070928474, -0.20420768570972075, -0.223285181358145]",5,1.0
5.673323267171493,-0.02065745401742941,"[-0.059737289998033904, -0.30299018796126853, -0.4371838309308667, -0.6573399772511332, -0.7066663425615705]",5,1.0
6.982862751468942,0.17339973770534928,"[0.13133055113410697, 0.08452999961522506, -0.03885626049839219, -0.323915556864219, -0.6396284999335049]",5,1.0
5.327876168789581,0.08988338693328435,"[0.04912272643670801, -0.006376125728333376, -0.11003881900108646, -0.30589423013991796, -0.4580488712858981]",5,1.0
5.634789603169249,0.14112012047079614,"[0.09956063513826333, 0.0487012592269582, -0.21137174809166084, -0.24003396718784753, -0.5274351593019748]",5,1.0
3.295836866004329,-0.2323684258442314,"[-0.26839085998664924, -0.38646905152445354, -0.7290432591039808, -0.9277816399825161, -1.1472438771951556]",5,1.0
7.496097345175956,0.3310966079466965,"[0.28646573386671825, -0.5511835960283462, -0.6300453855982813, -0.6804169417379046, -1.0595357898293358]",5,1.0
6.5652649700353605,0.28056620485295325,"[0.2367691227775811, -0.016671152297653646, -0.051057494410385984, -0.06995831668381397, -0.11300597251451729]",5,1.0
10.753805903787349,0.48230703181697304,"[0.4351079822717442, -0.04781279583546347, -0.06574571990683081, -0.2970086791558755, -0.8895452603548094]",5,1.0
7.398174092970465,-0.22196746960862618,"[-0.2581351680249277, -0.2832694140038798, -0.4746658931289646, -0.47553772592097965, -1.2118445928617234]",5,1.0
9.198546881347163,0.16562858493709162,"[0.12368256117766521, -0.21633982361564097, -0.3731350339334711, -0.37506277872982074, -0.4152031061303342]",5,1.0
8.297294370266917,0.1669838067235405,"[0.1250163252047747, -0.27860895443115524, -0.2996518064040006, -0.3991446702910084, -0.6124449668993409]",5,1.0
6.88653164253051,-0.040392600433075077,"[-0.07917846695754119, -0.0860979146071296, -0.3352730648128037, -0.5265426632573154, -1.019875059096053]",5,1.0
8.031710375322042,-0.022545232513800417,"[-0.061596868661111165, -0.23556135627560196, -0.3184295210454809, -0.7117941090623101, -0.8098878114704842]",5,1.0
6.526494859570789,-0.010483273190265041,"[-0.049715383626865894, -0.057330113500215996, -0.12237687548339087, -0.14294848457723697, -0.25773263803892377]",5,1.0
9.680100284025295,0.24935059597463086,"[0.2060624882652749, -0.09149911382093537, -0.12238485656887403, -0.13500688503892116, -0.2905610269067691]",5,1.0
6.61046362201656,-0.33850538455278084,"[-0.37307446296698, -0.49101563488752653, -0.7441029047126054, -0.8019988017575209, -1.3353737047479914]",5,1.0
6.606935861605327,0.12047139385124483,"[0.07923534672081264, 0.03651652545455322, -0.1200484422300173, -0.23165893380523858, -0.6585316334408764]",5,1.0
4.189654742026425,0.10876617951168294,"[0.0677125772970856, 0.04413716248547375, -0.31524883873816334, -0.5002875695632386, -0.524797211785651]",5,1.0
1.6094379124341003,0.2989088735826115,"[0.25481053640243845, 0.2064147461480337, 0.1436661067927504, -0.6772733140722119, -0.7895045976006033]",5,1.0
6.92951677076365,0.5824487208162502,"[0.5334885101007031, 0.41729767365797577, 0.11796628136203727, -0.4605382370444788, -0.6530234042280064]",5,1.0
2.70805020110221,0.11413222684315927,"[0.07299506714570952, -0.17080245228381016, -0.31436442845365864, -0.471091861283578, -1.0416526333407754]",5,1.0
6.202535517187922,0.7018213274256233,"[0.6506989091617288, 0.5515836273190733, -0.044535784741669665, -0.20211624733290598, -0.26556378417284804]",5,1.0
5.181783550292085,0.6005649221696671,"[0.5512809698845654, 0.20977049363588715, 0.11894563992379895, -0.09725751379001063, -0.39836537120153614]",5,1.0
