sellerfeedbackscore,increment_residual,residual,bidcount,ispolice
8.031710375322042,0.504198672645229,"[0.4566191177902273, 0.3540202733027363, 0.010548923312334535, -0.046868048179199095, -0.08697224525409347, -0.3412458080918204, -0.34278780982300605, -0.6447829188247984, -0.9041794728655224]",9,1.0
5.056245805348308,0.23164857932729369,"[0.18864788720462644, -0.49563740047031, -0.6925071324707379, -0.6938474294637644, -0.7837477763063887, -0.9672471449764442, -0.9751236250825956, -1.5674986432511142, -2.4417613106078186]",9,1.0
6.4723462945009,0.4372954756793058,"[0.3908728480860213, 0.24708161713714727, -0.04845311891731341, -0.1334925675284614, -0.35769852693378085, -0.4394135970022024, -0.6066856185034175, -0.9299126446763805, -1.0897079589061005]",9,1.0
8.031710375322042,0.7057748098622441,"[0.6545797767464012, 0.4502591189576714, 0.18299528891263855, 0.15053919740556304, -0.030900285549965545, -0.16678654440930155, -0.31905682699269683, -0.8819719354318214, -1.0467554216715456]",9,1.0
7.213031659834869,-0.1256162356412352,"[-0.1631519817626799, -0.2672902628799786, -0.4470548848884668, -0.4688560428986951, -0.625711097781488, -0.6845228689443216, -0.9310829054202283, -1.1745909518139754, -1.2073276720592105]",9,1.0
4.912654885736052,0.9972573710896154,"[0.940489854072522, 0.3276653456223853, 0.16718377266325607, -0.02272897653644551, -0.2891787248796558, -0.3989850348997226, -0.6430084798395088, -0.6988843058317598, -1.0963052592215725]",9,1.0
4.653960350157523,0.32684375038863694,"[0.28228418948346107, 0.20132639543592984, -0.25326738241932645, -0.5601553937883542, -1.113108079369987, -1.1749795474508677, -1.1788657870405064, -1.280415945540618, -1.5778768427125582]",9,1.0
4.564348191467836,0.6859183815606976,"[0.6350881433505061, 0.13905798505172523, 0.12522462316866267, -0.08240429071523725, -0.17722852864242428, -0.25748105786537023, -0.29589474697279267, -0.841441634712484, -0.906156703756422]",9,1.0
7.0587581525186645,0.11697759737814695,"[0.07579719605149826, -0.09615467057685534, -0.1805578872351034, -0.23982688272157804, -0.325120395708943, -0.43004676437936806, -0.5276664224402816, -0.7273834711547094, -1.2719124460051674]",9,1.0
7.589162312923845,0.13496033393964366,"[0.09349862324091146, -0.04980159811291873, -0.2384782069226074, -0.26982751716347264, -0.28452779314997323, -0.5371730596844085, -0.5504525133199597, -0.5728979871841715, -0.6667903755455389]",9,1.0
3.2188758248682006,0.9540364655247996,"[0.8981209421750818, 0.20448181413754768, 0.08558924820819974, -0.3453304996660106, -0.6651415164129917, -0.7448962661200731, -0.8496391820357441, -0.9096161026373297, -1.430529924483625]",9,1.0
5.6131281063880705,0.2154858484458927,"[0.17274552576436025, -0.12714427424667285, -0.25737117197540416, -0.37056590509850634, -0.5821207139032689, -0.5917455867251737, -0.7428429517237188, -0.8621171250979531, -1.2673740191772593]",9,1.0
6.09807428216624,0.7451638126440641,"[0.6932395460518571, 0.2889286531492199, 0.09821533749606487, 0.0243804955594209, -0.2797212495681153, -0.3248205477675845, -0.5274286256383147, -1.0110231151953402, -1.3572374975707455]",9,1.0
6.865891074883438,0.661587059782023,"[0.6112012504577067, 0.15598977825232513, 0.11750723451593098, 0.02605162534760136, -0.30053809767088324, -0.3064304978324698, -0.5825411827614249, -0.7217928146748805, -0.9167897283909876]",9,1.0
6.902742737158593,1.4092079203151218,"[1.3438707146185174, -0.08656770734005353, -0.1952399895992625, -0.33326217445525363, -0.4218658323133274, -0.5780714380275308, -0.6543400905198853, -0.6940161648557562, -1.1585282451508507]",9,1.0
6.070737728002491,1.059443238369403,"[1.00143417976858, 0.6288407488533188, 0.03366048503674257, -0.4388682625528421, -0.5514374191938427, -0.668005497245321, -0.8484958510955289, -0.8815146296387204, -0.9548415869015573]",9,1.0
8.026906100572035,0.3997179745043454,"[0.35393575120807264, -0.2197711046717638, -0.3501923331144019, -0.5141710279350451, -0.691509212586609, -0.7401485042514979, -0.9382369963838215, -1.087045426126223, -1.567703269450418]",9,1.0
6.748759547491679,0.1927825795184268,"[0.1504058813338195, -0.06002281137664717, -0.18907128063045558, -0.3719956412372731, -0.4229559274731899, -0.9760443103686784, -1.0448371221985058, -1.2848147985688132, -1.4493949121190712]",9,1.0
7.528331766707247,0.4802256305934325,"[0.43306309708961666, 0.22821902765822855, 0.05070373635105113, 0.028115333330489933, -0.17248020915583712, -0.2075891686106567, -0.9068363285928551, -0.985064980097899, -1.4683215533842606]",9,1.0
6.1224928095143865,1.170276622053536,"[1.1100088460470843, -0.31459823012581767, -0.32941880246122096, -0.37078878316000813, -0.3910719821453791, -0.587406993873757, -0.6263206686443997, -0.6983652805493032, -0.8539214970863147]",9,1.0
6.118097198041348,1.253251973014203,"[1.1912546957262746, 0.01284007096619949, -0.006409185388551508, -0.13177208460925424, -0.4526725186136953, -0.6949990060824378, -0.8090310598164188, -0.834603717218951, -0.8657892816899644]",9,1.0
6.133398042996649,0.5054962778996177,"[0.457894072058877, -0.23230832429392356, -0.2710621459546635, -1.05437538196293, -1.0720867864154042, -1.0998810559891687, -1.1605692618599401, -1.397474649931957, -1.4776321874236458]",9,1.0
5.958424693029782,0.6049447316994131,"[0.5555825406264512, 0.2825954966362525, 0.26171413511802655, 0.243147973759831, -0.01657825909660504, -0.12863313442391483, -0.3934212065186161, -0.5253343968928975, -0.7639934221322563]",9,1.0
5.652489180268651,0.6204041905674963,"[0.5707641482610581, 0.3505038410573777, 0.04572516087404532, -0.07112811302779942, -0.6535133052740388, -0.7133107555989863, -0.7789935565526962, -1.4779221181645021, -1.5133797903467623]",9,1.0
6.895682697747867,0.35275820430591537,"[0.3077667719489728, 0.23612990150641083, 0.23292199765701277, 0.2058209688378813, -0.18896514064896264, -0.3753082542755434, -0.4678324306863288, -0.5349206998697094, -0.5992035543424252]",9,1.0
4.859812404361672,0.04986159375635024,"[0.009717500327908746, -0.41817909383489976, -0.43764768305937984, -0.6046348388596989, -0.6918780027823797, -0.7643046168166203, -0.779473055079057, -0.799355975537084, -1.3638287469148036]",9,1.0
3.6375861597263857,0.08509751940261473,"[0.04441203905784785, -0.10474821446737395, -0.13405088635720472, -0.21820239659022742, -0.31838877275534305, -0.552303929331279, -0.5524232507361595, -0.8105590803017432, -0.9684999910179344]",9,1.0
5.934894195619588,0.347809243933712,"[0.30290053573041237, 0.18841622977805356, 0.06218267323933535, -0.004233634864940217, -0.1960969999917846, -0.23419865759504915, -0.4422083838292169, -0.4716626587599646, -0.6857776894116496]",9,1.0
6.655440350367647,0.923602727503449,"[0.868281760666673, 0.47456176858344323, 0.07081268221678011, -0.1790953166462102, -0.36278298140589965, -0.669217233765891, -0.804701320922568, -0.8181007324957952, -1.5750327046503814]",9,1.0
6.784457062637643,0.4960958508383222,"[0.4486575562204542, 0.4196515004684558, 0.13424015201482448, -0.10520118320228378, -0.1082063339622727, -0.30353498641185833, -0.42976877814555237, -1.2565707134739674, -1.5727391935223487]",9,1.0
7.620705086838262,0.6016063840627398,"[0.5523040423371236, 0.41901105911938286, -0.29474125056257183, -0.37139307620187473, -0.8169364005305682, -0.8284502370239482, -1.1079883809540116, -1.6012128248335435, -1.6594133432526275]",9,1.0
1.9459101490553132,0.768594775714956,"[0.7162331890559217, 0.6608718732112748, 0.2938356737297135, -0.1649747020025777, -0.22361013291678397, -0.41065397067817877, -0.4203411276523976, -0.9817458433135104, -1.1258411945858757]",9,1.0
9.487024917706549,0.23105147207860335,"[0.18806042111522037, 0.1465516148446666, -0.4619978152794266, -0.6106507823321224, -0.6330575497493629, -0.6514034136064765, -1.0522024082189667, -1.3078796073535353, -1.7238321948636113]",9,1.0
9.487024917706549,0.48979505958478176,"[0.44246639207670113, 0.17586661296416428, 0.0627981482995853, -0.09086827858423535, -0.6660199221402763, -0.7348786867834112, -0.9563256679759451, -1.4466141520294014, -1.8881921491986406]",9,1.0
7.064759027791802,0.46695712753173235,"[0.4200242211702676, 0.18318791348897367, -0.22319311259145547, -0.25045907056205235, -0.2715183201422014, -0.4357308658659971, -0.4514028837649443, -0.5040795190359286, -0.5745482942613372]",9,1.0
5.602118820879701,0.3390288016681197,"[0.29426657401434814, 0.2606323190881317, 0.14977914987072377, 0.1060358086246998, -0.16267397117908644, -0.24315090449600818, -0.5087402087259272, -0.5760408033755801, -1.3222128453747466]",9,1.0
4.912654885736052,0.4174732197416304,"[0.3713892506229945, 0.09409174611228899, 0.062230113564672285, -0.0995943782500946, -0.2542700854520809, -0.2820127886919661, -0.6373443274876168, -0.6599915089530985, -1.6118564008404304]",9,1.0
5.8916442118257715,-0.08872744789390719,"[-0.12679940642468912, -0.1760069815910148, -0.5439417553226494, -0.6400222468957236, -1.414508062505104, -2.3534080886169364]",6,1.0
8.182559264068663,0.4023887724361312,"[0.35656125611681694, 0.3023782160884673, 0.16376255235957332, -0.023486671801896952, -0.38940316804043146, -0.92353473112841]",6,1.0
5.176149732573829,0.564187656188326,"[0.5155524955859543, 0.3181324804984507, 0.015768988904613146, -0.13490495346707498, -0.23714932279740572, -0.3828319070847893]",6,1.0
5.293304824724492,0.892144883108871,"[0.8374338155263625, -0.29666561918868795, -0.4757402630330683, -0.5794363015451552, -0.6640754333228573, -1.2255748991961748]",6,1.0
10.753805903787349,0.5679017637839993,"[0.5192006801908718, 0.14055243902408876, -0.04935919129708527, -0.7222781194277442, -1.0062395625724956, -1.6053783321487258]",6,1.0
10.753805903787349,0.056679916948723374,"[0.016431523652841507, -0.10206130847507311, -0.19954257003903952, -0.285498233290174, -0.8553336966524567, -1.0558550080959888]",6,1.0
6.7464121285733745,0.372299776097974,"[0.3269805515260134, -0.2667325491319884, -0.4747531769603973, -0.6971024963776894, -1.1052607339184233, -1.4523842702698684]",6,1.0
4.110873864173311,0.14908449840937613,"[0.10740075770026214, 0.02534486089140847, -0.2945303771678266, -0.38447904814347844, -0.48608783824477764, -0.7196370158679034]",6,1.0
2.302585092994046,0.29455861184427196,"[0.2505325945852576, 0.09671876738336377, 0.07942593003882231, -0.08144484114680473, -0.8594898697733964, -0.8734243304633855]",6,1.0
7.304515946460155,0.6782109541498516,"[0.6275218047008609, 0.4234667213371589, -0.7811322113005661, -0.9127344086363901, -1.1329930142589233, -2.490384950243151]",6,1.0
7.304515946460155,0.48863940546932905,"[0.44133082447095173, -0.26099867997868365, -0.5511571880601152, -0.68050249811312, -0.8738920025342463, -1.1892496449177627]",6,1.0
3.5263605246161616,0.7610591071325017,"[0.7088384547381719, 0.6824527124209103, -0.6501462825814514, -0.8337586848691654, -1.088819546737293, -1.1066216723650093]",6,1.0
8.155362120328135,0.592166078998289,"[0.5430326923413606, -0.17028258941366964, -0.3380925450993306, -0.5618631418045736, -0.5994916322638238, -0.867712797437217]",6,1.0
7.412160334945206,0.22549953308008736,"[0.1825980446071222, 0.09974468840260714, -0.15195699210506408, -0.4267852624894333, -0.5054234194395099, -0.739597217296272]",6,1.0
5.768320995793772,-0.0060840540707310375,"[-0.04538069539688527, -0.584891510097892, -0.6954853305031672, -0.8081829535507603, -0.890300851026109, -0.9532078929235124]",6,1.0
6.606935861605327,0.41786725312402584,"[0.37177657037906875, 0.22646782032112311, -0.2664488925940599, -0.3647185566543505, -0.7778175214848171, -1.1746116892130876]",6,1.0
6.669498089857879,0.6676853923689363,"[0.617188459190873, -0.44318544677109134, -0.6013246783007269, -0.6591571732637478, -1.0001168399488911, -1.4413100729791013]",6,1.0
6.410174881966167,0.8849246259076673,"[0.8303528743590167, 0.06745677510678166, -0.30133878189132113, -0.6772297361041038, -1.0926285156450635, -1.137875609423585]",6,1.0
2.6390573296152584,0.14907544175457674,"[0.10739184371982702, -0.4181365086466915, -0.6147237274930757, -0.75495320328726, -1.0404225430312228, -1.0485173304455413]",6,1.0
6.61046362201656,0.7041558186142971,"[0.6529905997749681, 0.5865302076603229, 0.4300247155121753, -0.04877362073734415, -0.22916279428821162, -0.24884651385937637]",6,1.0
4.6443908991413725,0.38401614836559883,"[0.338499515290102, 0.06586901593277528, -0.38683082659561946, -0.5241185245888236, -1.0454963269890718, -1.230019798985531]",6,1.0
1.3862943611198906,0.41037520598426597,"[0.36441204697827617, 0.1803586996965681, 0.10431049445802448, -0.13903396199660206, -0.23480796499876985, -0.4233940403909182]",6,1.0
4.060443010546419,0.23001891479751504,"[0.187044531941838, 0.08070929320857301, -0.22984295998917154, -0.4943739048511819, -0.7688438681182048, -0.8716553016959575]",6,1.0
7.789868559054706,0.3499215059573222,"[0.30497750466543566, -0.22159997479820148, -0.6667335399061646, -0.9063757594371895, -1.666787840197208, -1.7110390261581523]",6,1.0
7.6290038896529575,0.5385527748939853,"[0.4903708133809156, -0.14299017681662496, -0.5033584875734198, -0.9675810572935681, -1.3682101972788177, -1.4579595107354875]",6,1.0
5.4638318050256105,0.15643482857074084,"[0.1146351650901028, -0.17705423357645117, -0.22732330151180125, -0.3312929614933404, -0.5726205536083252, -0.8001903640937755]",6,1.0
5.627621113690637,0.14058149356832939,"[0.09903153298513961, -0.5953976714003647, -0.6006490532940099, -0.7003496942807695, -0.9333835149297458, -0.9485079827396656]",6,1.0
5.017279836814924,-0.20293399564224773,"[-0.23936669333543942, -0.27237012652876347, -0.28913194953928056, -0.5177018327979828, -0.7273332770910363, -1.0077871852560365]",6,1.0
3.8918202981106265,0.39776311043924745,"[0.35201401726372483, 0.045240748259857744, -0.08544267470743766, -0.3818764582379204, -0.9604067268161797, -1.3166624532562294]",6,1.0
4.983606621708336,0.016288991023699573,"[-0.02334476721846329, -0.19009890598627138, -0.5581663283523898, -0.6887072156384433, -1.0308770718784332, -1.4587929512039055]",6,1.0
6.401917196727186,0.6593924140959955,"[0.6090465519925201, 0.31544181011382827, -0.0021517460707703995, -0.36946426299322505, -0.5971230558436733, -0.7337282233914375]",6,1.0
9.803145478962218,0.9410956066931618,"[0.8854334395323693, 0.5219749891060813, 0.034723655839415, -0.8709219611284456, -0.9361424339919471, -1.5930183594585854]",6,1.0
3.828641396489095,0.7794187526664329,"[0.7268542565811318, -0.559181165191902, -0.790653068573955, -0.8580087904063318, -0.944583662860558, -2.1101332656616267]",6,1.0
6.862757913051401,0.1886678507086587,"[0.14635679208487, -0.27834946582249054, -0.40924588769566045, -0.4694457513073493, -0.48012906198886074, -0.9226253801099361]",6,1.0
7.480992162869525,0.6113429548619874,"[0.5618659081670537, 0.2787850605958331, -0.23261095845901206, -0.9651977414329619, -0.9871613035296987, -1.255421827894913]",6,1.0
9.481255893085342,0.499585253173044,"[0.45208616477187247, 0.01278599405330988, -0.19437563497850513, -0.240876202693127, -1.0043065184370004, -1.111617417692425]",6,1.0
9.568023907115768,0.5083243035268644,"[0.46067270373368785, -0.09869235969944878, -0.2804512095102337, -0.49564633824760174, -0.6680662483736252, -0.862341200784373]",6,1.0
9.487024917706549,0.9276545023564644,"[0.8722546357201263, 0.036226637823943586, -0.25211819340492203, -0.6978538508769467, -0.7715374293538495, -1.3820131007956031]",6,1.0
7.805882040228622,-0.21371103839859773,"[-0.2499922213110059, -0.40995362573636196, -0.6655597051997824, -1.073976702852426, -1.189857745779187, -1.5052442435119324]",6,1.0
6.194405391104673,0.597813100209688,"[0.5485786990070305, -0.047190435450792934, -0.24490992615292306, -0.9872452879763784, -1.0213917966821626, -1.0894008928907475]",6,1.0
8.033999530910515,0.6055665508531077,"[0.5561932060058428, 0.3320816015820605, -0.32576881307784433, -0.49854406619458635, -0.8242116766545945, -1.2225505781850317]",6,1.0
6.33682573114644,0.3788551426125889,"[0.3334255480541317, -0.5308171948569214, -0.586175862931947, -0.6680111220723711, -0.684144438951601, -0.9870888737672644]",6,1.0
8.41027590907016,-0.5276869680358356,"[-0.5597918299005494, -0.5981506197758957, -0.69346270424863, -0.7257722631475587, -1.0698920572633597, -1.3687608156418425]",6,1.0
5.820082930352362,0.11887842707611262,"[0.0776683633773052, -0.20178984172540948, -0.24534747422152062, -0.36176721738496187, -0.4274551338199925, -0.5187929966871336]",6,1.0
10.693511775638694,0.3641713162260064,"[0.31898866135304194, -0.31208742406296874, -0.3171350501569894, -0.5859466745594879, -0.6487068736002851, -0.6950286019235112]",6,1.0
5.659482215759621,-0.12932072171037895,"[-0.1668029750198297, -0.5277603544990612, -0.8845378483499048, -1.1749987611158614, -1.3645750327995814, -1.9255644349126815]",6,1.0
5.877735781779639,0.5010563761764838,"[0.4535316397844349, 0.016522708026145527, -0.29013844252299936, -0.4028466179494812, -0.8994502720780175, -1.1386291969132143]",6,1.0
5.758901773877281,0.13798205827443927,"[0.09647292648546696, 0.04466286632192562, -0.20288074152662305, -0.5258943113376588, -0.8567595094669438, -1.0845982332551471]",6,1.0
6.1882641230825906,0.06014316958262578,"[0.019841714201253746, -0.2167337060310367, -0.2467717140895238, -0.7628262070328897, -1.0168162833823886, -1.4813488534974297]",6,1.0
7.809135398120539,0.5309738672411535,"[0.4829252898899005, 0.06665523456765993, -0.17386309353067603, -0.3132335756497884, -0.7934471875189776, -1.849792951348636]",6,1.0
8.27614021955846,0.4926076872559198,"[0.44523010651032285, 0.12468606210286665, -0.23466301956456254, -0.46536211792110155, -0.6484995067648546, -1.0453707783232906]",6,1.0
6.049733455231958,1.182964795692517,"[1.1224346889021533, 0.08604280131932623, -0.13036912188480282, -0.24462243671230874, -0.5860730135121069, -0.9631824498944119]",6,1.0
4.543294782270004,0.0918285337111705,"[0.05103896129872437, -0.023776744379219672, -0.0959494473705248, -0.19804524619677322, -0.49326091860920496, -0.5875991156654682]",6,1.0
4.30406509320417,0.46462830045810394,"[0.4177356101635024, -0.41216113649682634, -0.8128769943562195, -0.9849941684459151, -0.9910268068478647, -1.00412912811115]",6,1.0
1.0986122886681098,0.8338554097870694,"[0.7802619146759533, 0.37927093654478955, 0.0524896484411449, -0.5164095347674164, -1.5250075178452487, -1.9774523487124809]",6,1.0
5.420534999272286,0.8447912951942651,"[0.7909893693425956, 0.3268305546900525, -0.4459208856770531, -0.7353457771823015, -0.9350674045995206, -1.111104018635475]",6,1.0
6.492239835020471,0.4963646773482336,"[0.44892170120070607, -0.2791315873957564, -0.4155000829758351, -1.264753249221327, -1.3181172309017086, -1.4952278542724995]",6,1.0
5.267858159063328,0.15007777680259074,"[0.10837838606841566, -0.10504208864561349, -0.6573475963760735, -0.7842113570658065, -0.8971530115846664, -0.9111830559751466]",6,1.0
3.4657359027997265,0.31831735952223167,"[0.2738991903672538, 0.1528845837820056, -0.21248010290601715, -0.300854440559733, -0.5192888494381704, -0.763212479519636]",6,1.0
4.700480365792417,0.650465111776485,"[0.6002815075693242, 0.20465817626196003, -0.23680812225195494, -0.6243673190122878, -0.7484149537477194, -0.9129037373905001]",6,1.0
6.823286122355687,0.3982346704646202,"[0.35247758718593014, 0.07153879999823787, -0.08527169920147276, -0.2847575873500969, -0.3676616762334037, -0.3969606226180441]",6,1.0
6.882437470997846,0.6919905061444356,"[0.6410489137468174, -0.4371997749274273, -0.6433724006093396, -0.893633688868372, -0.9258799940153852, -1.3598506246713873]",6,1.0
4.007333185232471,0.484461996607236,"[0.4372259700723557, 0.1756010812724597, 0.10084570899920614, -0.14585921576847988, -1.061495755938951, -1.271898381730444]",6,1.0
6.093569770045136,-0.2172007625107073,"[-0.2534330002857027, -0.3378604900590418, -0.4847206526550197, -0.5071189821960901, -0.5498207784553847, -1.4035343462930538]",6,1.0
10.753805903787349,-0.13676626408221276,"[-0.17414119968040848, -0.28604243914482885, -0.5609223365222306, -0.6316387504805328, -0.8221263579580594, -1.188962389308998]",6,1.0
6.061456918928017,0.7111407426224445,"[0.6598468041858457, -0.278212068283047, -0.6827529731801416, -1.183387137313531, -1.189256594915854, -2.0031326140591217]",6,1.0
9.481255893085342,-0.011681642127511493,"[-0.05089431081110862, -0.16569616890832845, -0.2552354795102339, -0.6169117572169398, -0.7164727678388108, -1.228396129522883]",6,1.0
5.003946305945459,-0.1320093826859231,"[-0.16945285228961, -0.2085675402528954, -0.50457556763719, -0.5085830958720987, -1.3185804572120499, -1.5112383728550198]",6,1.0
6.570882962339584,0.4139739140394573,"[0.3679495342152604, 0.2784658992159586, -0.1323156326150377, -0.2793906370819922, -0.6302595677688928, -0.7037735430582808]",6,1.0
4.9487598903781675,-0.04837810656152214,"[-0.08704395276174098, -0.1143764669737477, -0.18595593526511123, -0.5236149970352241, -0.8021620582050419, -0.8168512991745589]",6,1.0
7.7142311448490855,-0.04854607817019374,"[-0.0872094360695333, -0.2158310498695234, -0.573797150474441, -0.8558800763957147, -1.037551242975126, -2.113168625575099]",6,1.0
2.1972245773362196,0.15684037243432908,"[0.11503430557724903, -0.11334174868708663, -0.29126658510274817, -0.7647994043907229, -1.1635784924122785, -1.4353833869045705]",6,1.0
5.509388336627977,0.47962989081883123,"[0.43247768538802855, -0.07460648476825721, -0.29807195978837264, -0.5369612361666762, -0.9840157496827201, -1.2530721582918831]",6,1.0
4.653960350157523,-0.10792218229838701,"[-0.1457143250027227, -0.15150989256876485, -0.2959253359623911, -0.4559120513898751, -0.7458080890882617, -0.8932425168091832]",6,1.0
5.605802066295998,0.2281906715452756,"[0.1852457886985513, -0.294927487603701, -0.5704127356159319, -0.6103676035803036, -1.4166623839907324, -1.9633647762041262]",6,1.0
3.091042453358316,0.5200280992956147,"[0.47217167480697303, -0.5135155163208998, -0.6066912344704254, -0.7033900594284196, -0.7411986490052936, -0.9588866776146179]",6,1.0
10.753805903787349,-0.0010724970137170886,"[-0.04044444581809903, -0.2660409522985173, -0.3067545469342223, -0.5963358996371013, -0.8649493351179582, -1.0262605181870683]",6,1.0
10.753805903787349,0.21571307396934603,"[0.172969099507562, 0.04752699770733759, 0.04266526938706272, -0.20925735143304863, -1.0406172007497347, -1.0611888431584762]",6,1.0
10.753805903787349,0.1918503710118359,"[0.1494885508207049, -0.03470125948792774, -0.35359203178527143, -0.6665066918011072, -0.6723728844585761, -0.9391419087874063]",6,1.0
10.753805903787349,0.7021032246172714,"[0.6509757869333501, 0.03430856697849244, -0.028184987768175296, -0.8304668060308265, -0.8965213626001672, -1.7910296709545592]",6,1.0
12.689765831250803,0.4244560476266735,"[0.37825299335574764, 0.2044279606525527, -0.42953055930240813, -0.6050657039050007, -0.6322076337980927, -1.6493375617191783]",6,1.0
2.0794415416798357,0.6694335652194374,"[0.6189047439449196, 0.4163555522563169, -0.18285159158906755, -0.309052774793463, -0.8858957320339385, -1.2127355837382168]",6,1.0
0.6931471805599453,-0.15331211044106097,"[-0.19044949607895906, -0.4377292832655683, -0.48620706424667975, -0.8776421304863448, -1.356022954049735, -1.4872051766106216]",6,1.0
5.910796644040528,0.5799216479510407,"[0.5310067659214501, -0.13636808295379477, -0.2132908309439055, -0.2698796267009588, -0.5722868582111762, -1.002153747834329]",6,1.0
13.293416061617572,0.45602944767372067,"[0.409285024157124, -0.07067211356227848, -0.10368326035782582, -0.3687803282176839, -0.6885298479239681, -1.0759067289099868]",6,1.0
9.481255893085342,0.6433838261165438,"[0.5933286558562636, -0.7287375583169733, -1.2868873030346508, -1.472832901640122, -1.8109397738727377, -2.362120494806089]",6,1.0
6.778784897685177,0.010486142749208394,"[-0.029059949818806996, -0.22863350300166696, -0.30513961007687684, -0.3107967987053555, -0.44086644748971127, -1.152045679175193]",6,1.0
5.545177444479562,0.08362741408740143,"[0.04296463953690072, -0.4042240311283173, -0.46225295153798285, -0.8493264690598341, -1.0185433056832973, -1.352319533692464]",6,1.0
6.056784013228625,0.1765646540078349,"[0.13444620103024063, 0.12381780746139637, -0.11526132624141455, -0.3441181054440236, -0.47248903315289054, -0.552062117812801]",6,1.0
6.9726062513017535,0.41284171680141885,"[0.3668366044791139, -0.06747845978492656, -0.292736686958657, -0.5272082688823894, -0.7107856113880058, -0.8797971263608954]",6,1.0
4.330733340286331,-0.049356322158501,"[-0.08800767912906698, -0.31541781629164933, -0.47809514295293387, -0.9988834228801327, -1.1044018711943657, -1.3978260704913206]",6,1.0
6.954638864880987,0.28101091011231194,"[0.23720729631836535, -0.029887524582500657, -0.09034011488476446, -0.39302367868677685, -0.45127527690026353, -1.4734147893853573]",6,1.0
5.288267030694535,1.497347154349521,"[1.4300708286574988, 0.34545116843254636, 0.1276060667929117, -0.4353384225717449, -0.49123360598580945, -1.2587094330246456]",6,1.0
6.242223265455165,0.5782769506727299,"[0.5293913638798313, 0.33610291612436755, -0.005743457200322405, -0.506864936197654, -0.5365764657432563]",5,1.0
5.69035945432406,0.2730139184185969,"[0.22934117371543522, 0.12515843361916767, -0.2177050016447981, -0.2441539704510058, -0.9083560565559059]",5,1.0
6.0330862217988015,0.8063475124467151,"[0.7532757656060194, 0.0885819728693916, -0.05085011436259734, -0.18206731962117623, -0.20453025914629616]",5,1.0
6.1675164908883415,0.1987424161325828,"[0.15627050120748676, 0.04305509850440259, -0.24874392968397696, -0.6306089461941993, -0.8393658819898394]",5,1.0
5.673323267171493,0.24206157125291497,"[0.19889247231301566, 0.09275927667459222, -0.5012284719035616, -0.5331180368129134, -0.6343699333764314]",5,1.0
6.982862751468942,0.5142632104873397,"[0.4665077576818746, 0.3838166080467771, -0.22845295141447983, -0.3105434505983626, -0.5234351081130765]",5,1.0
5.327876168789581,0.3880388013238166,"[0.3424542391728129, 0.13081893313471182, -0.09179113366223782, -0.31471121046482486, -0.3904449549110995]",5,1.0
5.634789603169249,-0.12484568649682454,"[-0.1623925674970023, -0.3927534561585516, -0.6861493321677842, -0.9768933020394249, -1.0229132678958037]",5,1.0
3.295836866004329,0.21415527340900153,"[0.1714363296742511, -0.005925959275329518, -0.07184202298805684, -0.13197671153052082, -0.5871520680386548]",5,1.0
7.496097345175956,0.1171620630841061,"[0.07597878393213844, -0.047193184248949804, -0.12481392106857338, -0.1397684587737124, -0.14692387681065128]",5,1.0
6.5652649700353605,0.2794274723707707,"[0.23564979549283627, 0.22782190002137787, -0.174900759923964, -0.3311435413364473, -0.3755811930462445]",5,1.0
10.753805903787349,0.08323348003035891,"[0.042576788047399006, -0.0915066894286864, -0.5428596525312087, -0.644108857529789, -0.6788106077168937]",5,1.0
7.398174092970465,0.323869121109794,"[0.2793589275208229, 0.23147987837566397, 0.1918440801134187, 0.10936970768086668, -0.6399924036842557]",5,1.0
9.198546881347163,0.5180436830672948,"[0.4702220334905921, 0.20230618527405816, 0.009731538570899062, -0.01172995035227098, -0.01677332204788551]",5,1.0
8.297294370266917,-0.08234475668769708,"[-0.12051014654797004, -0.20661349318010638, -0.25977930831448504, -0.5612410003825554, -0.88109994175072]",5,1.0
6.88653164253051,1.0367062687310458,"[0.9791533023143891, -0.1534829389712129, -0.3457391382148715, -0.5459488184464352, -0.5739408142694857]",5,1.0
8.031710375322042,-0.05512160817839501,"[-0.09368766245061302, -0.31507374655018805, -0.5860008546073615, -0.7451988622409439, -0.8692431454797214]",5,1.0
6.526494859570789,0.3405327627659859,"[0.2957454713374926, 0.13750320514879769, -0.4985689456200435, -0.7484188318881595, -0.9962009676499368]",5,1.0
9.680100284025295,0.027531001278717993,"[-0.012273049302405498, -0.0862827795258859, -0.15531558121000674, -0.4453615679144233, -0.4473990498781264]",5,1.0
6.61046362201656,0.4385648447474546,"[0.39212046614829577, -0.08822132156176268, -0.36990338673813844, -0.486860015972486, -0.7182920166468472]",5,1.0
6.606935861605327,0.38870575209688174,"[0.3431099199004558, -0.6019611461178118, -0.7042452293738852, -0.7150261567391172, -0.7860809302965062]",5,1.0
4.189654742026425,-0.0057160540523066294,"[-0.04501822117022372, -0.21066313768729467, -0.2876478993372597, -0.30377674848349306, -0.3060929518684104]",5,1.0
1.6094379124341003,0.14503286428718398,"[0.10341291208002942, 0.03313293164608891, -0.10524030760785962, -0.5747125743170121, -1.1336815065563806]",5,1.0
6.92951677076365,0.8490139349843476,"[0.7951313750361118, 0.13028394214790642, -0.0210283555552358, -0.39922644660091594, -0.4905586264865359]",5,1.0
